name,url,text
Asphar,https://www.puissance-zelda.com/encyclopedie/907-Asphar,"Asphar est un personnage de A Link Between Worlds. Disciple de Sahasrahla, il est également un des sept Sages.,,Link le rencontre pour la première fois à l'entrée du Palais de l'Est. Malgré les recommandations du jeune héros, Asphar, sûr de lui, s'aventure tout même dans le temple armé de la Baguette des Sables. Yuga lui-même le piégera à la fin du donjon et le transformera en tableau.,,Cette peinture reposera dans le Repaire des Bandits, où Link devra se rendre afin de sauver Asphar. Une fois le Sage délivré, Shiro, l'oiseau de Lavio, reprendra la Baguette des Sables. Une fois l'objet récupéré, le marchant le proposera à la location ou à la vente, permettant à Link de l'utiliser."
-Astor,https://www.puissance-zelda.com/encyclopedie/1214-Astor,"Astor est l’antagoniste principal d’Hyrule Warriors : l'Ère du Fléau. Mystérieux personnage aussi surnommé le Prophète du Chaos, il aurait conclu une alliance avec les Yigas pour ramener le Fléau Ganon d’entre les morts.,,Astor est vêtu d’une cape violette foncée aux bordures dorées où l’on peut apercevoir le signe de la tribu Gerudo au dos, ainsi qu’une longue tunique de la même couleur et une ceinture dorée. Sa peau grisâtre fait ressortir ses cheveux violets et ses yeux marrons. Il porte également une gemme rouge sur le front coupée d’un ovale jaune, qui rappelle beaucoup un oeil de la malice. Astor utilise la magie pour se battre, invoquant des ombres maléfiques à l’image des Prodiges et du Héros, et ce grâce à l’utilisation d’un orbe renfermant de mystérieux pouvoirs.,,Les origines d’Astor sont très peu connues, le jeu ne nous offrant malheureusement pas beaucoup d’informations sur ce sujet. Il serait apparemment un voyant issu d’un petit groupe de personnes vénérant le Fléau Ganon. Lors d’un rituel obscur, le gardien renfermant la rancœur de Ganon absorba la vie de ses fidèles, à l’exception d’Astor, qui entrevit le futur. Devenu sans le savoir un pion, le voyant s’allia avec le Clan des Yigas afin de ressusciter le Fléau Ganon. ,,Astor est aperçu pour la première fois brièvement dans le chapitre 2, à la fin de la bataille “Urbosa, la chef Gerudo”, dans le repaire des Yigas en compagnie de Kohga et Suppa. Il utilise alors son orbe et demande au gardien noir de lui montrer l’avenir, qui n’est qu’autre que la chute du Royaume d’Hyrule, détruit par le Fléau Ganon.,,On le retrouve par la suite dans le chapitre 3, dans la bataille “Libération de la Forêt Korogu”, tentant d’empêcher la Princesse et ses compagnons d’arriver jusqu’à la Lame Purificatrice à l’aide d’une armée de Yigas. Il échoue cependant à les arrêter et décide de tendre un piège à Link et Zelda, en invoquant des illusions des Prodiges. Une tentative de nouveau vaine, puisque Link finit par prendre possession de l'Épée de Légende et par l’affronter, le forçant à fuir. ,,Recevant ses ordres du petit gardien noir, Astor ordonne aux Yigas, au début du chapitre 4, de s’emparer des tours Sheikah, afin d’empêcher les forces adverses de découvrir les emplacements et natures de leurs forces. Mais là encore, ce fut un échec et le Repaire des Yigas fut découvert et attaqué lors de la bataille “Éradication du Gang des Yigas”. Bien qu’Astor ait prédit à Kohga et Suppa que cette invasion se conclurait sur une victoire, ils subirent une cuisante défaite, que le voyant expliqua en leur prétextant que c’était prédestiné et nécessaire à la résurrection du Fléau Ganon.,,À la fin du chapitre 5, lors de la bataille “Sauvetage de l’Ouest d’Hyrule”, Astor s’affaire à sacrifier de nombreux Yigas, afin de ressusciter les Ombres de Ganon, vaincues par le héros et les Prodiges, et ce malgré les résistances qu’opposent Kohga et Suppa.,,Astor réussit à ramener et à invoquer les Ombres pour éliminer la Princesse et le Héros dans le chapitre 6 durant la bataille “Bataille de la Muraille d’Elimith”, mais tout ce qu’il réussit à faire est d’éveiller le pouvoir qui sommeille en Zelda, provoquant alors l’éradication de l’influence du Fléau de Ganon autour d’elle.,,L’apparition finale d’Astor se fait dans le chapitre 7, au début de la dernière bataille “Bataille pour sceller le Fléau”, où il attend la Princesse et les Prodiges au château d’Hyrule, accompagné du petit gardien noir, qui contient la rancœur du Fléau Ganon. Mais là encore, le voyant se heurte à une résistance sans faille, et il finit par être défait. Il sera finalement absorbé par l’Emprise de Ganon, afin que cette dernière se repaisse de ses pouvoirs et gagne en puissance.,,Dans la dernière bataille du DLC “le Gardien des Souvenirs”, Astor apparaît sur le champ de bataille pour affronter le Héros, agacé qu’il parvienne à se frayer un chemin vers le château malgré les hordes de monstres.,"
Astrid,https://www.puissance-zelda.com/encyclopedie/987-Astrid,"Astrid est une diseuse de bonne aventure apparaissant dans Phantom Hourglass. Elle vit sur l'Île du Feu, dans une maison facilement reconnaissable de par ses décorations bleues au dessus de l'entrée.,,Lors de sa première rencontre avec Link, Astrid est piégée dans le sous-sol de sa maison. La voyante le charge alors de retrouver Kaji, son assistant, seule personne sachant ouvrir la pièce dans laquelle elle est prise au piège. Une fois Astrid libérée, elle utilise ses pouvoirs afin de prédire l'avenir au jeune héros et à Linebeck. Elle ouvre ensuite les portes donnant accès au Temple du Feu, permettant ainsi à Link de continuer sa quête. Le donjon terminé, la voyante apprend au jeune homme que les trois Esprits seront nécessaire pour retrouver le Navire Fantôme. ,,Enfin, Astrid offre une Goutte de Force et une Goutte de Sagesse une fois les Esprits correspondant libérés."
Astronome,https://www.puissance-zelda.com/encyclopedie/538-Astronome,"L’astronome est un personnage apparaissant dans Ocarina of Time et dans Majora’s Mask. Il apparait dans Ocarina of Time comme un personnage de second plan, avec lequel Link ne pourra faire que parler. On le trouve aux abords du château d’Hyrule lorsque Link est enfant, puis dans le Village Cocorico, lorsque Link est adulte. Il pourra raconter diverses histoires à Link, notamment celle du Sheikah légendaire.,,Il joue un rôle beaucoup plus important dans Majora’s Mask. En effet, il y dirige l’observatoire, dans lequel Link sera amené à passer, au début du jeu. Il est passionné par l’astronomie et passe son temps à observer les étoiles et la lune à travers son télescope. Il possède d’ailleurs une Larme de Lune, et c’est même lui qui l’a baptisée ainsi, du fait que cette roche lunaire provient de l’œil de la lune. Lors du passage de Link dans son observatoire, il lui prêtera volontiers son télescope afin qu’il observe Skull Kid au sommet de la Tour du Clocher.,"
Au_fond_du_Puits,https://www.puissance-zelda.com/encyclopedie/449-Au_fond_du_Puits,"Le Puits est un endroit singulier du Canyon de Majora's Mask. Situé à l'écart des bâtisses environnantes, il plane une étrange aura autour de ce lieu rempli de mystères. C'est d'ailleurs dans ce même Puits que le père de Pamela s'est aventuré avant de se transformer en monstre.,,Pour les besoins de sa quête, Link sera amené à s'y rendre. Une fois dans les entrailles du Puits, on s'aperçoit que celui ci est cloisonné en différentes chambres dont les portes sont toutes gardées par un Gibdo. Le seul et unique moyen de passer est de faire du troc avec les revenants, au moyen du Masque de la Momie. Le reste du bestiaire est quant à lui très éclectique, avec notamment des Clapoirs, des Mains-Blanches, Mr.Freezards ou encore des Mojos Babas.,,Tout au fond du Puits, après avoir échangé nombre de ressources avec les différents locaux momifiés, Link trouve le Bouclier Miroir, indispensables pour accéder au Château d'Ikana."
Audessus_des_Nuages,https://www.puissance-zelda.com/encyclopedie/182-Audessus_des_Nuages,"Au-dessus des Nuages est un des lieux présents dans The Minish Cap. Comme son nom l’indique, Au-dessus des Nuages se situe... dans le ciel ! Pour atteindre cet endroit plus qu’énigmatique, il faudra que Link trouve la tornade située en haut de la Cascade de Sera, qui lui permettra alors de se propulser jusqu’à ce monde à part d’Hyrule. Sur le plus haut des nuages, on peut trouver un énorme bâtiment orné de motifs inconnus, accessible seulement après avoir réuni tous les fragments dorés. À l’intérieur de ce bâtiment résident les Éoliens, le Peuple du Vent, qui vivaient jadis sur la terre ferme, à l’endroit où se trouvent désormais les Ruines du Vent.,,Le bâtiment est constitué de quatre étages, avec en son sommet le Palais du Vent, contenant en son sein l’Élément du Vent. C’est le dernier lieu qui devient accessible au joueur, avec, à la clé, un boss des plus impressionnants, le Couple de Gyorgs."
Aulnus,https://www.puissance-zelda.com/encyclopedie/952-Aulnus,"Aulnus est un personnage de Wind Waker.,,Il s'agit d'un Korogu vivant sur l'île aux Forêts. Lorsque Link le rencontre, il lui explique qu'autrefois les Korogus vivaient dans les bois Défendus que les monstres ont rendus invivables désormais. ,Après la cérémonie annuelle des Korogus, on le retrouve sur l'île Saut de Roc essayant de faire pousser un arbre.,,Il existe une quête annexe à l'issue de laquelle Link reçoit un quart de cœur après lui avoir apporté de l'eau de la forêt."
Aurelio,https://www.puissance-zelda.com/encyclopedie/816-Aurelio,"Aurélio est le plus ancien Mogma et s’impose comme étant leur chef. Il est aussi le créateur des Gants Mogmas. Link le rencontre pour la première fois au Grand Sanctuaire Ancien où il lui explique qu’il organisait une chasse au trésor à l’intérieur du donjon mais que certains membres de son équipe ne sont pas revenus. Il lui raconte aussi la légende des statues de grenouilles endormies, lui donnant des indications sur la façon d’ouvrir l’entrée du temple.,,Dû à son grand âge, Aurélio aspire à quitter le volcan d’Ordinn pour aller vivre au-dessus des nuages. Lorsque le joueur aura suffisamment avancé dans les travaux de la Citrouille Perchée, Tironne lui demandera de trouver quelqu’un pour l’aider à labourer les champs de citrouilles. L’ancien Mogma acceptera cette mission avec grand plaisir et se fera emmené par Récupix jusqu’à sa nouvelle destination et son nouveau travail.,,Comme pour certains de ses congénères, le nom d’Aurélio tire son origine d’un métal. Il s’agit ici de l’or.,"
Autel_Secret,https://www.puissance-zelda.com/encyclopedie/403-Autel_Secret,"L'Autel Secret est un donjon facultatif situé à l'est de la Vallée Ikana. Il n'est accessible qu'à partir du moment où Link trouve les Flèches de Lumière, indispensables afin d'éclairer le soleil faisant office de mécanisme d'ouverture de la porte.,,Pour achever ce donjon, notre héros devra, tour à tour, affronter les 4 mini-boss des précédents donjons. Cependant, pour chacun des monstres, un certain nombre de cœurs d'énergie sera requis. Ainsi, les 3 Dinolfos, créatures du Temple de Bois-Cascade, nécessiteront 4 réceptacles. Le Sorce-Robe, du Temple du Pic des Neiges en demandera 8. Le Glob'Œil, présent dans le Temple de la Grande Baie, ne sera accessible qu'à partir de 12 cœurs. Enfin, le Maître Garo gardant la Forteresse de Pierre en exigera 16.,,L'Autel Secret est donc en quelque sorte le précurseur de la Caverne de l'Ordalie de Twilight Princess. Cependant, contrairement à celle-ci, si jamais l'énergie de Link descendait à 3 cœurs, il serait ramené à l'entrée du donjon, l'obligeant à se soigner avant de pouvoir prétendre y retourner. Dans le cas où il réussirait, notre héros recevrait un quart de cœur comme récompense pour sa bravoure."
Autofocus,https://www.puissance-zelda.com/encyclopedie/252-Autofocus,"Autofocus est un habitant de Mercantîle dans The Wind Waker. La cinquantaine, un embonpoint marqué et plutôt vieux jeu au premier abord, cet homme voyageait en réalité beaucoup durant sa jeunesse, et marqua son aventure par la découverte d’un talent caché : celui de la photographie. En effet, bien que très distant et très froid lors de sa première rencontre avec Link - la raison à un voleur qui, il y a de cela plusieurs années, lui avait volé une boîte à images -, Autofocus ne sera qu’émerveillé lorsque le jeune homme lui montrera cette même boite à images, lorsqu’il l’aura finalement retrouvé au fin fond de la prison de l’île.,,Autofocus est en effet le créateur de ce magnifique objet, et autorisera Link à la garder, lui permettant par ailleurs de contempler ses propres clichés lorsqu’il voyageait encore. La plupart représentent ainsi de nombreux ennemis et lieux de la Grande Mer et, dans l’esprit de vouloir continuer de photographier le monde, le vieil homme souhaite faire de Link son assistant, afin qu’il continue à sa place ses recherches. Au bout de trois épreuves se déroulant dans l’île, Link devient donc officiellement l’assistant d’Autofocus, et participe à la fabrication de la Boîte à Images DX, toute en couleur, et pourra échanger avec le vieil homme des clichés légendaires, introuvables dans un autre contexte.,,Bien que les commères de l’île soupçonnent Autofocus d’entretenir une relation avec Geneviève, qui en réalité est également passionnée par les clichés, il semblerait que le vieil homme ait eu une relation avec une jeune femme de l’Île de l’Aurore durant son voyage sur la Grande Mer. Nombre de suppositions font donc état du fait qu’Autofocus ne pourrait être autre que le grand-père de Link… mais il faut avouer qu’on a vu mieux niveau ressemblance !"
Avatar_du_Neant,https://www.puissance-zelda.com/encyclopedie/574-Avatar_du_Neant,"Source du mal sur terre, l'Avatar du Néant est le boss final de Skyward Sword. Il y a des millénaires de cela, la déesse Hylia a réussi à le vaincre et à le sceller sous la forme du Banni, gigantesque monstre noir dépourvu d'âme, au sein du Vallon du Sceau.,,Tout au long du jeu, l'Avatar du Néant tente, sous l’apparence du Banni, de se libérer du sceau d'Hylia. Les efforts conjugués de Link et d'Hergo stoppent ses tentatives, et il sera finalement scellé à jamais dans le présent lorsque Link obtiendra la Triforce dans la Tour des Cieux. Malgré cela, Ghirahim capture Zelda afin de le ressusciter dans un lointain passé, en empruntant la Porte du Temps. Link tentera alors d'arrêter Ghirahim, mais arrivera malheureusement trop tard, et assistera à la résurrection de l'Avatar, qui défiera immédiatement Link dans un combat à mort dans une dimension parallèle.,,Durant le combat, l'Avatar du Néant se servira principalement d'une épée qui peut être vue comme une version maléfique de la Master Sword. Il faut également ajouter à cela que les pouvoirs de Ghirahim sont contenus dans cette épée. Un long duel à l'épée, dans lequel la foudre pourra être utilisée par les deux acteurs, s'ensuivra alors. Une fois Link sorti victorieux de ce combat, l'Avatar du Néant lancera une malédiction sur le héros et Zelda, selon laquelle leurs descendants seront à jamais pourchassés par une manifestation de sa haine.,,Cette malédiction lancée avant de mourir nous porte donc à croire que Ganondorf pourrait bien être la manifestation de la haine de l'Avatar du Néant, pourchassant Link et Zelda. À noter également que l'apparence de l'Avatar se rapproche de celle de Ganondorf."
-Aveil,https://www.puissance-zelda.com/encyclopedie/1061-Aveil,"Bien qu'elle n'ait pas de nom dans Ocarina of Time, Nabooru la place à la tête de la Forteresse Gerudo en son absence montrant qu'il s'agit probablement de son bras droit.,Lorsque Link libère les quatre ouvriers retenus prisonniers par les Gerudos, celle-ci en est si impressionnée qu'elle lui offre une carte Gerudo lui autorisant le passage sur leur territoire.,,Dans Majora's Mask, ce personnage porte le nom d'Aveil et est le capitaine des Pirates Gerudos. Elle possède une chambre dans la Forteresse des Pirates où sont entreposés de nombreux objets volés dont le grappin et un œuf zora. Lorsque Link infiltre sa forteresse, celle-ci révèle que Skull Kid leur a dit que les œufs zora devraient leur permettre d'obtenir un trésor reposant dans le Temple de la Grande Baie.,,Dans la première version d'Ocarina of Time, la couleur de sa tenue et de son maquillage change avec la tenue de Link. Cette particularité n'existe plus dans les versions Game Cube et 3DS du jeu."
Aveugle_le_Bandit,https://www.puissance-zelda.com/encyclopedie/434-Aveugle_le_Bandit,"Aveugle le Bandit, parfois surnommé tout simplement l’Aveugle, est le boss du Village des Bandits dans A Link to the Past. Vivant autrefois au Village Cocorico dans le Monde de la Lumière, l’Aveugle s’est par la suite retrouvé sous les ordres de Ganondorf, qui le chargea de garder sous son contrôle la quatrième jeune fille descendante des Sept Sages. De fait, le bandit a depuis lors établi son quartier général dans les sous-sols du Village des Hors-La-Loi. Vraisemblablement dénué de nom propre à l’origine, l’Aveugle fut surnommé ainsi en raison de son aversion envers la lumière du jour, vraisemblablement trop lumineuse pour ses yeux.,,C’est donc cette même lumière qui viendra à trahir l’identité de l’Aveugle, puisque avant d’apparaître au fin fond du donjon, il trompera Link en se faisant passer pour une jeune fille emprisonnée dans les geôles du Village des Bandits. L’apparence de l’Aveugle n’a pour ainsi dire que très peu de choses à voir avec celle des autres bandits, ressemblant plutôt à celle d’un fantôme. Utilisant des rayons et des boules de feu pour se battre, il n’est pas sans rappeler Helmethead de The Adventure of Link, puisque dès que sa tête se voit séparée du reste de son corps, une autre viendra prendre sa place tandis que la précédente se mettra à flotter dans les airs telle une sentinelle. Au bout de trois têtes tranchées, Aveugle le Bandit finit par être terrassé, et la véritable jeune fille dont il avait pris l’apparence libérée pour de bon.,,Tout comme d’autres boss d’A Link to the Past, Aveugle le Bandit refait son apparition dans le Palais de l’Épée de Quatre du remake GameBoy Advance."
-Azettis,https://www.puissance-zelda.com/encyclopedie/1188-Azettis,"Azettis est un personnage dans Breath of the Wild. C'est un petit Korogu qui vit dans la Forêt Korogu au centre du royaume d'Hyrule. ,,Azettis est un enfant peureux, mais il désire tout de même réussir l'épreuve des Fleurs. Lorsque Link se présente auprès de Coquis, le Korogu responsable de cette épreuve pour la passer, Azettis est, lui, en train de la tenter pour la seconde fois. Coquis, inquiet pour Azettis, demandera à l'Hylien de le suivre sans qu'il s'en rende compte. ,,Le Héros devra alors suivre le Korogu à travers le brouillard, sans se faire repérer, et ce jusqu'au sanctuaire de l'épreuve. Cette tâche ne sera pas évidente étant donné qu'Azettis sera en permanence sur le qui-vive et réagira au moindre bruit en revenant sur ses pas. ,,La relation exacte entre Azettis et Coquis n'est pas précisée. Coquis dit cependant qu'habituellement, Azettis ne quitte jamais ses jupons. Il semble donc probable qu'Azettis soit le fils de Coquis. En tout cas, Coquis semble se soucier de lui. ,"
Baba,https://www.puissance-zelda.com/encyclopedie/152-Baba,"Baba fait partie des personnages les plus étranges de Twilight Princess. Cette créature hybride, pas plus grosse qu’une cocotte, possède cependant un visage humain, et est douée de parole et d’une intelligence notable. Notre héros la rencontrera dans le Temple Sylvestre, celle-ci étant coincée dans une jarre. Pour le remercier de l'avoir délivrée, Baba permettra à Link de sortir du temple à tout moment. Le joueur peut alors être téléporté à l’entrée du donjon, en compagnie de Baba Junior, impatient de retourner à la pièce qu’il a précédemment quitté afin de retourner vers sa mère. Il est à noter que dans presque chaque donjon du jeu, Baba est cachée dans un élément du décor, ce qui fait de ce personnage un nouvel objet de donjon à part entière. Une fois celui-ci terminé, Baba et son fils s’en vont, ce qui fait qu’en retournant dans un donjon déjà terminé, Baba n’est alors plus utilisable.,,On découvre par la suite que les deux protagonistes ne sont autres que des habitants de Célestia, la Cité des Cieux. Leur pérégrination à travers les terres d’Hyrule et ses donjons n'avait donc pour but que de trouver un moyen de rentrer chez eux, et le fait que Link doive s'y rendre pour les besoins de sa quête les arrange, sans surprise, plutôt bien. Une fois à Célestia, il est surprenant de voir que Baba Jr. est le seul enfant présent parmi tous les Célestiens.,,Si Baba est un personnage exclusif à Twlight Princess, et ne semble faire référence à aucun autre élément de la saga, son nom, en anglais, n’est pas dépourvu de sens. Avec un peu de chance, vous en trouverez la signification dans l’un des trivias du site. "
Baba_Serpent,https://www.puissance-zelda.com/encyclopedie/731-Baba_Serpent,"Les Babas Serpents sont des ennemis apparaissant dans les lieux boisés de Twilight Princess. Très similaires aux Mojo Babas, elles ressemblent aussi à de grandes plantes carnivores. Cependant, si la créature est coupée de sa base, elle se mettra à poursuivre son attaquant. De plus, leur tête est rouge et noire, ce qui permet de les différencier des Mojo Babas. ,,Lorsque Link s'approche trop près d'une Baba Serpent, celle-ci cherchera à le mordre. Le seul moyen de faire lâcher prise à une Baba Serpent une fois qu'elle a refermé ses mâchoires sur le jeune homme est de faire une attaque circulaire, ou encore de plonger dans l'eau. Si le jeune homme s'éloigne trop de la tête après l'avoir coupée, celle-ci retournera à sa base planter ses racines. Il est également possible de trouver des Babas Serpents pendues au plafond. Pour les faire tomber, il est préférable d'utiliser une arme de jet, comme par exemple le boomerang, ou l'arc et ainsi pouvoir les éliminer facilement."
Babusu,https://www.puissance-zelda.com/encyclopedie/623-Babusu,"Babusu est un ennemi que l’on rencontre dans le Palais de Glace. Cette créature aux allures de fantôme et aux yeux luminescents se terre dans les cavités formées dans les murs du donjon avant de surgir pour blesser Link, pour ensuite se cacher à l’autre bout de la pièce. Éviter leurs mouvements est d’autant plus difficile qu’on les rencontre dans des salles où le sol est en mouvement ou glissant. En outre, Babusu est en mesure de repousser Link vers les pièges qui remplissent les salles du donjon, causant ainsi des dommages supplémentaires."
Bagobago,https://www.puissance-zelda.com/encyclopedie/647-Bagobago,"Bago-bago est un ennemi composé du squelette d’un poisson à la manière de Piran'Hargne. On le trouve près d’une rivière dans The Legend of Zelda. Après avoir jailli rapidement hors de l’eau, il saute pour arriver sur la terre ferme dans le but de vous attaquer. Il est de plus capable de lancer des rochers pour vous blesser.,,Il existe une autre version de Bago-bago que l’on rencontre dans les rivières de lave du Grand Palais. En plus d’être plus puissant et plus résistant, ce ne sont pas des blocs de roc qui sortent de sa gueule, mais des boules enflammées causant des dégâts beaucoup plus importants. "
Bague_descalade,https://www.puissance-zelda.com/encyclopedie/512-Bague_descalade,"La Bague d'escalade est un objet propre à The Minish Cap, qui, comme son nom l'indique, sert à escalader. Au même titre que les Palmes et les Bracelets de Force, cet objet est automatique, c'est-à-dire que Link gravira directement une paroi adaptée s'il s'en approche, nul besoin donc d'appuyer sur un quelconque bouton pour cela.,,Il est indispensable dans la quête de Link, car il lui servira à gravir le Mont Gonggle, au sommet duquel se trouve la mine de Melta et la Grotte de Feu, le deuxième donjon du jeu. Son obtention se fait d'ailleurs au pied du Mont Gonggle : Link devra l'acheter pour 40 rubis à une Peste Mojo, dans une grotte à l'est."
Baguette_de_Feu,https://www.puissance-zelda.com/encyclopedie/657-Baguette_de_Feu,"La Baguette de Feu est l’une des armes que Link obtient lors de son épopée dans A Link To The Past. Son utilisation est identique au Médaillon des Flammes, si ce n’est que sa portée est moindre et qu’elle fait subir moins de dégâts. On l’obtient dans le Monde des Ténèbres, dans la Forêt des Squelettes. Dès lors, il est possible d’enflammer les ennemis que l’on rencontre en échange de magie et de les tuer à distance sans risquer de perdre quelques cœurs.,,On la retrouve également au tout début de Four Swords Adventures."
Baguette_de_Glace,https://www.puissance-zelda.com/encyclopedie/494-Baguette_de_Glace,"La Baguette de Glace est l'une des nombreuses armes d'A Link to the Past. Similaire au Médaillon d'Ether, elle en diffère néanmoins en ce sens que ses attaques sont individuelles, et n'agissent pas sur une zone.,,Cachée dans le Monde de la Lumière, au fond d'une grotte près du Lac Hylia, la Baguette de Glace permet de congeler les ennemis de Link. Contre quelques points de magie, Soldats et monstres se transformeront instantanément en blocs de glace, permettant de les immobiliser puis de les détruire rapidement."
aguette_des_sables,https://www.puissance-zelda.com/encyclopedie/45-Baguette_des_sables,"La Baguette des sables est un nouvel item présent dans Spirit Tracks, qui transforme des plaques de sable en bloc ou mur solides, élevés au-dessus du niveau du sol, pour une durée de quelques secondes. Cela permet plusieurs choses, notamment d'accéder à des plate-formes plus hautes, lorsque Link utilise l'objet sur le sable sous ses pieds. En plus de pouvoir s'élever lui-même, Link peut aussi déterrer certains objets (rubis ou clés) et de ramener à la surface les Octoroks de sables qui se cachent sous la surface du sable. Il est aussi possible de faire rouler certains gros rochers ou pièces de puzzle en faisant monter le sable sous un de leur côtés.,,Puisqu'une fois transformé en bloc le sable reste solide, le chevalier fantôme peut y mettre pied sans couler. Il est donc possible de former un chemin de blocs pour permettre à Zelda de traverser une étendue de sable. Il existe aussi certains ennemis faits de sable qui ne peuvent être vaincus qu'avec la Baguette des sables. Cet objet est trouvé dans le Temple des Sables."
Baguette_des_Tornades,https://www.puissance-zelda.com/encyclopedie/964-Baguette_des_Tornades,"La Baguette des Tornades est  un objet de A Link Between Worlds. Elle provoque de puissantes bourrasques permettant à Link de s’envoler un court instant, de mettre en mouvement des hélices, de soulever des dalles, mais aussi d’assommer les ennemis aux alentours. Proposée à la location par Lavio pour 50 rubis, la Baguette des Tornades sera mise en vente pour 800 rubis une fois les trois Pendentifs du Pouvoir récupérés.,,Elle est indispensable pour entrer dans le Demeure du Vent, et ainsi obtenir le Pendentif de la Sagesse.,Big’Ornette l’améliorera en Great Baguette des Tornades. Celle-ci, plus puissante que la précédente, infligera quelques dommages aux ennemis touchés par le souffle en plus de les assommer.,"
aguette_du_Vent,https://www.puissance-zelda.com/encyclopedie/31-Baguette_du_Vent,"La Baguette du Vent est une baguette de chef d'orchestre qui sert principalement, tout comme l'Ocarina dans Ocarina of Time et Majora's Mask, à interpréter des mélodies afin de déclencher des effets spécifiques. La première mélodie apprise, et la plus utilisée aussi, est la Mélodie du Vent, qui sert à modifier à volonté la direction du vent, ce qui est obligation à une bonne navigation dans les eaux de la Grande Mer. C'est le Lion Rouge qui remet la Baguette du Vent à Link sur l'île du Dragon.,,La Baguette du Vent fonctionne selon une méthode bien particulière : pour pouvoir composer une mélodie, le joueur doit orienter le stick C au bon moment de façon à bien indiquer la direction voulue selon une mesure régulière en 3/4, 4/4 ou bien 6/4 de temps."
Baguette_Magique,https://www.puissance-zelda.com/encyclopedie/677-Baguette_Magique,"La Baguette Magique est un objet exclusif à The Legend of Zelda sur NES. On peut la trouver dans le Donjon Labyrinthe ainsi que dans le Donjon de la Grande Spirale lors de la seconde quête. La baguette magique s'utilise comme une épée au corps à corps, bien qu'elle permette également de projeter en ligne droite des sorts semblables à ceux des Wizzrobes. Les dégâts générés par cette baguette sont semblables à ceux de l’Épée Blanche.,,Une fois le Grimoire obtenu, les effets de la Baguette Magique sont modifiés de manière permanente. Les sorts générés se transformeront en flamme dès lors qu'ils entreront en contact avec un décor ou un ennemi. La flamme étant semblable à celle générée par les Bougies, elle permettra de fait d'éclairer les pièces sombres des donjons. En contrepartie, les dégâts occasionnés par la flamme sont évidemment plus faibles que ceux du sort de base. De même, la baguette deviendra inutile face aux ennemis insensibles au feu.,,La Baguette Magique inspirera par la suite la Baguette de Feu pouvant être retrouvée dans A Link to the Past, Link's Awakening ainsi que Four Swords Adventures."
Baker__Powder,https://www.puissance-zelda.com/encyclopedie/882-Baker__Powder,"Baker et Powder sont deux habitants de la cité d’Hyrule qui se sont mariés et tiennent ensemble la boulangerie. Leurs pâtisseries sont connues pour leurs goûts vraiment délicieux et leurs pains surprises sont très appréciés de leur clientèle. Si Link en achète, il peut avoir la chance de trouver un fragment du bonheur.,,Le couple vend quatre produits différents dans leur magasin : la brioche, le croissant, la tarte et le sandwich pour respectivement 20, 30, 40 et 60 rubis. L’origine du nom de Baker est simplement la traduction anglaise de son métier. Powder vient de la même langue et signifie « poudre », faisant probablement référence à la farine utilisée pour faire du pain.,"
Balder,https://www.puissance-zelda.com/encyclopedie/125-Balder,"Balder fait partie du groupe des enfants de Toal qui idolâtrent Link dans Twilight Princess, bien qu’il semble moins impressionné par les prouesses de notre héros que les autres. Cela est notamment dû à son caractère, qui ne laisse généralement sur son visage aucun signe d’enthousiasme, et qui le rend particulièrement objectif dans ses remarques, pour ne pas dire froid. Il est très jeune mais apparaît malgré tout très intelligent, et prodigue à Link de bons conseils, notamment au début de l'aventure, où il lui enseigne les rudiments de l'épée.,,Il se fera, tout comme ses comparses, enlever par les Bulblins et se retrouvera au Village Cocorico. À l’aide de quelques Gorons descendus de la Montagne de la Mort, il rouvrira le magasin du village, l’ancien propriétaire ayant été victime des Agents du Crépuscule. Plus loin dans son épopée, Balder demandera à Link de réparer le pont de la porte Ouest de la Citadelle d’Hyrule, et ce dans le but de construire une boutique dans la ville, afin d’afficher des tarifs plus bas que la concurrence sur place. Après de nombreuses contributions - c'est évidemment Link qui s'y colle, Balder finit tout simplement par racheter le magasin déjà présent sur la place du marché. Les prix étant devenus largement abordables, Balder gardera tout de même par la suite un œil sévère sur l’ancien propriétaire.,,Bien qu'il paraisse assez distant des autres enfants de Toal, Balder n'en est pas pour autant moins attachant. Son sens des affaires ainsi que son sérieux, malgré le fait qu'il soit très jeune, en amuseront en effet plus d'un."
Ballerine,https://www.puissance-zelda.com/encyclopedie/924-Ballerine,"Les Ballerines sont des ennemis exclusifs à l'épisode Link's Awakening apparaissant dans la plupart des donjons. Semblables à une étoile, les Ballerines se contentent de tourner sur elles-mêmes en parcourant la pièce en diagonale, rebondissant sur les parois et autres objets présents dans la pièce. Rapides et parfois imprévisibles, elles n'en restent pas moins faibles, puisqu’une seule attaque suffira à les terrasser. "
